,ServiceName,id,Edition,Creation,Publication,Administration,Latency,Compliance,Throughput,Reliability,Availability,Documentation,Successability,Service Name,WSDL Address,Response Time,Best Practices
1247,CRM1264,6335,3,3,1,3,8,89,19.2,83,83,10,84,SalesService,http://freeride.com/lc/Sales.php?wsdl,266,91
1248,CRM1263,6334,2,2,1,2,72,89,4.7,73,84,2,84,AuthenticationService,http://mobilenavigation.siemensvdo.com/mnp/services/Authentication?wsdl,356,75
1249,CRM1262,6333,3,0,2,3,2,78,35.9,73,83,3,84,WarrantyClaimWebService,http://www.walkermowers.com/ws/opei/WarrantyClaimService4.wsdl,82,75
1250,CRM1261,6332,1,1,3,2,59.5,89,16.7,67,87,12,96,CalculatorService,http://www.dmlsoftware.com/CalculatorWS/Service1.asmx?WSDL,166.5,82
1251,CRM1260,6331,1,0,4,4,26,78,2,67,86,4,95,FastLanePlus,http://webservices.seek.com.au/FastLanePlus.asmx?wsdl,355.5,77
1252,CRM1259,6330,4,0,2,1,10.8,100,1.6,73,87,32,95,stssearchService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/stssearch.wsdl,215.6,84
1253,CRM1258,6329,0,3,3,4,1,100,5,73,85,96,95,InvitationService,http://web.services.leveragesoftware.com/v4.6/invitation/invitationservice.asmx?WSDL,57,80
1254,CRM1257,6328,1,4,3,3,7,100,1.2,73,87,40,95,cutseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/cutseq.wsdl,357.8,84
1255,CRM1256,6327,0,4,2,4,89.83,89,1.3,53,86,11,87,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_molecular_sequence.fdnacomp?wsdl,298.61,66
1256,CRM1255,6326,4,3,1,1,41,100,2.4,73,92,87,97,TipoCambio,http://www.banguat.gob.gt/variables/ws/TipoCambio.asmx?wsdl,145.62,80
1257,CRM1254,6325,1,4,2,4,4,100,19.4,80,83,58,84,QualificationWarranty,http://www.pq-verein.de/wsdl/warrantyUpdate.wsdl,281,72
1258,CRM1253,6324,1,3,3,0,1,78,1.4,73,88,86,96,FullerData_x0020_Fortune_x0020_Cookie,http://www.fullerdata.com/FortuneCookie/FortuneCookie.asmx?WSDL,117.5,84
1259,CRM1252,6323,2,2,4,0,10.11,89,5.4,60,8,36,9,soap4buildwsdl,http://www.4build.com/4build_test1/psoap/soap4buildwsdl.php?wsdl,413.09,69
1260,CRM1251,6322,1,3,3,4,11,78,6.9,73,100,6,100,GoogleSearchService,http://www.mqp.wpi.edu/led/phpwiki/GoogleSearch.wsdl,124.67,84
1261,CRM1250,6321,2,2,0,1,48,89,2.4,73,98,34,100,InstantOrder,http://www.petalogic.ch/store/InstantOrder.asmx?WSDL,4758,62
1262,CRM1249,6320,0,3,2,4,45.2,100,3.6,73,96,5,99,ehmmindexService,http://www.ebi.ac.uk/soaplab/emboss4/services/hmm.ehmmindex.derived?wsdl,236.2,84
1263,CRM1248,6319,4,1,1,3,61,89,15.8,73,71,2,72,TimeService,http://www.samuraisw.com/WebTimeService/TimeService.asmx?wsdl,119.5,84
1264,CRM1247,6318,3,0,0,1,1,89,28,60,85,90,95,interop2C,http://websrv.cs.fsu.edu/~engelen/interop2C_2.wsdl,91,79
1265,CRM1246,6317,1,4,1,4,50.67,100,2,60,99,7,100,NHB,http://ws.strikeiron.com/LSD/NewHomeBuyers?WSDL,163.67,74
1266,CRM1245,6316,2,2,3,3,3,89,20.9,83,83,3,84,OrderService,http://terra.rixo.net/~jurik/order.wsdl,188,91
1267,CRM1244,6315,1,0,0,4,29,78,6,73,98,42,100,RSStoHTML,http://www.webservicex.net/RssToHTML.asmx?WSDL,2511,84
1268,CRM1243,6314,1,4,1,1,46,100,5.6,73,99,4,100,MailingList,http://www.whizspark.com/WebServices/MailingList.asmx?wsdl,338.2,80
1269,CRM1242,6313,4,4,3,1,4.13,100,6,60,18,2,19,Onegroupservice,http://www.onegrp.com/onegroupservice.asmx?wsdl,308.88,74
1270,CRM1241,6312,4,2,2,0,3.5,89,17.9,73,86,11,86,CoolWSFromITM,http://itmusa.net/getdotnetnews.asmx?wsdl,105.5,80
1271,CRM1240,6311,1,0,3,0,8,100,1.2,58,94,41,98,iepService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/iep.wsdl,235.2,75
1272,CRM1239,6310,4,3,4,2,64.5,100,6.9,73,94,94,95,AnagramService,http://www.oorsprong.org/websamples.anagram/anagramservice.wso?WSDL,523.75,80
1273,CRM1238,6309,4,1,0,0,2.5,89,21.6,78,72,3,72,rbac_serverService,http://www.mexbrit.com/services/rbacService.php?wsdl,49,89
1274,CRM1237,6308,0,2,3,0,11,78,4.9,67,51,2,51,IBTRNSOAPservice,http://tstsvr.achworks.com/exec/btrnsoap.dll/wsdl/IBTRNSOAP,532.4,82
1275,CRM1236,6307,4,0,4,3,10.33,78,7.4,73,99,8,100,GoogleSearchService,http://josquin.cti.depaul.edu/~rburke/courses/w04/ect360/notes/w09/GoogleSearch.wsdl,120,84
1276,CRM1235,6306,0,4,0,3,2.1,78,7.3,60,92,91,97,XigniteHistorical,http://www.xignite.com/xHistorical.asmx?WSDL,357.35,74
1277,CRM1234,6305,2,3,4,0,8,100,1.7,73,93,41,98,degapseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/degapseq.wsdl,220.8,84
1278,CRM1233,6304,2,1,2,0,5.92,100,14.4,67,95,64,95,DataManager,http://www.arcwebservices.com/services/v2006/DataManager.wsdl,148.69,77
1279,CRM1232,6303,0,3,0,4,9.2,100,14.2,73,92,38,97,textsearchService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/textsearch.wsdl,221.2,84
1280,CRM1231,6302,1,3,0,3,1.33,78,5.5,73,93,91,98,InsumaFocus,http://www.insuma.de/wsdl/demo.wsdl,186,80
1281,CRM1230,6301,3,2,1,4,182.3,89,7,60,91,4,97,Sisu,http://cedemo.hotelzon.com/hsi_1.15/dispatcher?WSDL,440.06,69
1282,CRM1229,6300,4,0,1,2,109.5,100,14.9,73,90,9,96,FlightHistoryService,http://www.pathfinder-xml.com/development/WSDL/FlightHistoryService.wsdl,299,80
1283,CRM1228,6299,2,0,4,0,8.58,78,9.6,80,96,91,99,VilibidVilibor,http://webservices.lb.lt/VilibidVilibor/VilibidVilibor.asmx?wsdl,378.29,83
1284,CRM1227,6298,4,3,2,0,10,78,8,73,95,10,98,GoogleSearchService,http://etna.int-evry.fr/cours/WebServices/TP_WS/DotNET/TP_Google/GoogleSearch.wsdl,133.33,84
1285,CRM1226,6297,0,4,3,4,9.4,100,1.5,73,88,35,96,patmatmotifsService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/patmatmotifs.wsdl,217.8,84
1286,CRM1225,6296,4,0,0,4,6.2,100,2.5,73,89,32,96,geeceeService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/geecee.wsdl,206.8,84
1287,CRM1224,6295,3,1,4,4,110.48,89,2.6,53,85,2,86,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_discrete_characters.fdolpenny?wsdl,346.39,66
1288,CRM1223,6294,2,4,2,0,2.75,78,2.4,73,78,11,79,LostvibeWebService,http://www.lostvibe.com/LostvibeWebService.asmx?wsdl,2282.75,80
1289,CRM1222,6293,2,3,3,0,2,78,4.8,67,56,10,56,RouteCalSrv2Service,http://freemosp.51ditu.com/wsdl/RouteCalSrv2.wsdl,636.25,72
1290,CRM1221,6292,2,3,1,3,100.66,89,10.1,80,95,90,98,c2i_x0020_Service_x0020_Web_x0020_gratuit,http://www.c2i.fr/c2iws/c2iws_free.asmx?WSDL,261.33,65
1291,CRM1220,6291,4,4,4,4,2,89,12.7,80,98,34,99,BcsoCorrections,http://www.bcsonline.co.baldwin.al.us/correctionservices/BcsoCorrections.asmx?WSDL,204,65
1292,CRM1219,6290,0,0,1,4,8.4,100,1.3,58,90,32,97,chargeService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/charge.wsdl,205.8,75
1293,CRM1218,6289,2,1,3,0,8,89,6.2,73,46,66,46,Euro42,http://www.ebob42.com/cgi-bin/eBob42.asmx?wsdl,139.5,84
1294,CRM1217,6288,1,3,4,3,11.8,100,1.5,73,89,38,96,helixturnhelixService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/helixturnhelix.wsdl,215.6,84
1295,CRM1216,6287,0,3,0,2,1054.64,78,1.7,67,34,12,35,InteropDef,http://www.soapclient.com/interop/sqldatainterop.wsdl,1146,82
1296,CRM1215,6286,2,0,4,1,6.8,100,1.1,58,94,36,98,sycoService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/syco.wsdl,289.6,75
1297,CRM1214,6285,4,1,1,4,1,89,21.6,50,94,4,98,GtsInterfacesService,http://www.myyellow.com/dynamic/services/content/ecommerce/etools/webservices/gtsimplbol.wsdl,84,77
1298,CRM1213,6284,3,3,3,4,5.74,78,5.6,73,89,87,96,GenreTermsAndSubjectHeadings,http://www.oclc.org/research/projects/termservices/WebServices/GenreTermsAndSubjectHeadings/GenreTermsAndSubjectHeadings.asmx?wsdl,872.12,80
1299,CRM1212,6283,1,4,0,4,3.67,89,2.3,80,38,62,38,replicaCatalogService,http://lqcd.jlab.org/wsdl/replica-glue.wsdl,80.67,78
1300,CRM1211,6282,3,2,0,4,4,89,26.4,78,83,5,84,SecureLogin,http://www.campfriendship.com/CampFriendship-Web/Global/SecureLogin.asmx?WSDL,65,89
1301,CRM1210,6281,0,0,2,2,5.6,100,15.5,58,86,33,95,polydotService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/polydot.wsdl,206.4,75
1302,CRM1209,6280,3,0,0,4,13.4,89,5.6,60,90,62,91,wbs_publicservicesService,http://dsbs.sba.gov/dsbs/ws/wbs_publicservices.cfc?wsdl,140.8,69
1303,CRM1208,6279,4,2,0,4,9.67,78,6.4,33,92,3,93,SABLEArchiRPCService,http://ems.eurostep.fi:8080/SABLE/services/SABLE.DAPI.ARCHI.RPC?wsdl,207.88,59
1304,CRM1207,6278,3,1,1,2,2,67,30,73,93,8,98,WSDLInteropTestDocLitService,http://www.whitemesa.net/r3/InteropTestExtensibilityRequired.wsdl,108,84
1305,CRM1206,6277,4,4,0,1,10.12,89,0.8,67,83,11,83,RPCSimapWSService,http://mips.gsf.de/proj/hobitws/services/RPCSimapService?wsdl,4103.32,72
1306,CRM1205,6276,1,3,0,4,12.33,78,8.9,73,89,3,96,GoogleSearchService,http://www.brics.dk/~amoeller/CCI/WWW/webservices/GoogleSearch.wsdl,181.33,84
1307,CRM1204,6275,2,3,4,1,39,100,7.6,80,90,11,97,OutboundCallService,http://beta.angel.com/outbound/wsdl/OutboundCallService.wsdl,175.5,83
1308,CRM1203,6274,3,1,0,0,194.3,78,2.8,42,22,5,22,NamebankServiceService,http://names.mbl.edu/soap/index.php?wsdl,310.25,74
1309,CRM1202,6273,3,2,3,0,7,78,22.5,67,97,78,99,DoNotCall,http://www.strikeiron.com/webservices/donotcall.asmx?wsdl,56.2,72
1310,CRM1201,6272,1,2,3,4,28.5,100,15.8,67,95,3,98,Compound1,http://mssoapinterop.org/stk/wsdl/compound1.wsdl,246,83
1311,CRM1200,6271,4,4,2,1,10,89,27.6,83,83,67,84,net.xmethods.services.stockquote.StockQuoteService,http://xml.afpc.tamu.edu/StockQuoteService.wsdl,110,91
1312,CRM1199,6270,1,0,4,0,4.72,78,3.1,60,14,9,14,service_test,http://platform.mobibase.com/api/services.wsdl,1074.3,69
1313,CRM1198,6269,4,0,3,1,8.5,78,1.3,60,56,9,57,ILohn2004service,http://www.newcomer.de/WebServices/Lohn.dll/wsdl/ILohn2004,240.3,79
1314,CRM1197,6268,3,4,0,2,4,89,25.3,83,83,10,84,VersionService,http://genex.hgu.mrc.ac.uk/axis/services/Version?wsdl,144,91
1315,CRM1196,6267,1,1,4,0,46.47,100,8.2,67,91,7,92,QueryService,http://www.ebi.ac.uk/ontology-lookup/OntologyQuery.wsdl,300.76,72
1316,CRM1195,6266,3,3,0,4,34.56,78,8.8,60,96,90,99,XigniteInsider,http://www.xignite.com/xInsider.asmx?wsdl,186.56,69
1317,CRM1194,6265,2,3,4,2,54.75,89,8.8,67,78,8,78,AMIWebServiceService,http://www.usatlas.bnl.gov/~dladams/dial/releases/0.94/dial/dial_ws_ami/gsoap/dial_ws_ami.wsdl,210.25,72
1318,CRM1193,6264,1,0,0,2,8.75,89,7.5,83,56,36,56,SRS,http://xml.nig.ac.jp/wsdl/SRS.wsdl,356.75,91
1319,CRM1192,6263,4,0,0,3,482.75,78,4.3,73,66,4,67,WSDLInteropTestRpcEncService,http://www.soapclient.com/interop/rpcEnc.wsdl,626.75,84
1320,CRM1191,6262,1,4,0,3,44.34,100,1.2,60,99,56,100,TelesignAPI,http://ws.strikeiron.com/TeleSign/televerification?WSDL,213.17,79
1321,CRM1190,6261,3,3,1,0,39,78,1.2,80,97,89,99,Codic_x0020_Engine.Net_x0020_Web_x0020_Service,http://www.phoenixpo.com/ce/codicservice.asmx?WSDL,103.25,87
1322,CRM1189,6260,3,2,3,4,33.25,89,9.4,83,56,2,56,RrnascanService,http://www.vbi.vt.edu/~pathport/services/wsdls/rrnascan.wsdl,105.5,91
1323,CRM1188,6259,0,2,4,0,3,100,14.9,73,83,37,84,reasoner,http://tools.deri.org/services/reasoner.wsdl,174,75
1324,CRM1187,6258,0,3,1,1,57.91,89,7.1,53,85,1,86,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.codcopy?wsdl,243.91,66
1325,CRM1186,6257,4,1,3,0,44,100,2.7,60,88,30,96,BasicRealTimeQuotes,http://ws.strikeiron.com/BasicRealTimeQuotes?WSDL,213,74
1326,CRM1185,6256,1,4,4,1,6,100,10.7,67,71,8,71,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/2005-03-23/AWSECommerceService.wsdl,71.21,77
1327,CRM1184,6255,4,4,2,2,25,100,22.4,80,88,32,96,CRMService_v1,http://sws-challenge.org/moon/services/CRMService?WSDL,206,87
1328,CRM1183,6254,2,4,4,0,15.33,89,3.4,60,63,10,64,DictmetaService,http://trans.nict.go.jp/axis/services/Dictmeta?wsdl,267,69
1329,CRM1182,6253,0,2,4,3,17,78,12.7,73,83,63,84,StockHistoryService,http://www.flash-db.com/services/ws/stockHistory.wsdl,126,84
1330,CRM1181,6252,0,0,4,1,9.83,89,12.2,50,96,11,96,LeagueService,http://www.swissunihockey.ch/weblounge/webservices/league?wsdl,169,66
1331,CRM1180,6251,2,3,4,4,42.25,78,14,73,92,89,97,Articles,http://netservice.fossware.com/Articles.asmx?wsdl,119,80
1332,CRM1179,6250,2,3,2,1,43.17,89,12.6,73,94,11,95,Lists,http://www.lacooperativa.org/_vti_bin/Lists.asmx?wsdl,140.92,62
1333,CRM1178,6249,3,2,4,4,5.88,89,4.8,73,70,4,70,MathService,http://chs.gotdotnet.com/quickstart/aspplus/samples/services/MathService/CS/MathService.asmx?WSDL,136.38,84
1334,CRM1177,6248,4,4,0,3,2,89,8.9,80,99,7,100,hts,http://www.translated.net/hts/soap.php?wsdl,413.62,83
1335,CRM1176,6247,3,3,0,0,3,89,21.8,78,83,59,84,FaxService,http://www.oneoutbox.com/wsdl/FaxService.wsdl,90,89
1336,CRM1175,6246,1,3,4,4,3.3,89,3.8,73,67,32,68,Date,http://www.hojgard.dk/WebService/Date.asmx?WSDL,152.1,84
1337,CRM1174,6245,4,0,4,1,4,89,19.3,73,83,11,84,SearchService,http://ws.acronyms.ch/search?WSDL,174,75
1338,CRM1173,6244,2,2,0,2,14,89,19.3,73,83,58,84,UPCLookupService,http://www.flash-db.com/services/ws/upcLookup.wsdl,120,84
1339,CRM1172,6243,4,3,3,3,1991,50,1.4,83,63,56,63,ASPNNewsFeeds,http://aspn.activestate.com/ASPN/News/News.wsdl,3768.33,91
1340,CRM1171,6242,2,3,1,4,5,100,27.3,73,83,5,84,AreaService,http://www.eclipse.org/webtools/jst/components/ws/scenarios/ant/AreaService.wsdl,112,84
1341,CRM1170,6241,2,2,2,1,29.6,89,6.9,73,61,3,61,IMucsService,http://dmb.ur.se/services/xml/Mucs?wsdl,369.4,75
1342,CRM1169,6240,2,2,2,0,96,78,4.2,73,85,38,95,GlobalWeather,http://www.webservicex.com/globalweather.asmx?WSDL,285,84
1343,CRM1168,6239,1,2,2,0,5,78,24.3,73,83,6,84,WSIndexService,http://www.wsindex.org/wsindexLinks.wsdl,82,84
1344,CRM1167,6238,0,0,3,4,396.54,89,0.2,53,73,3,74,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_multiple.showalign?wsdl,1567.09,66
1345,CRM1166,6237,2,0,0,2,71.5,89,10.1,67,65,9,66,Primary,http://webservice.on-linecard.com/Merchant/Primary.asmx?wsdl,187,66
1346,CRM1165,6236,3,4,1,0,61.07,78,1.1,42,19,7,20,PayPalAPIInterfaceService,http://www.sandbox.paypal.com/wsdl/PayPalSvc.wsdl,371.45,72
1347,CRM1164,6235,0,2,2,3,21.16,78,13.1,67,95,91,99,USHolidayDates,http://www.holidaywebservice.com/Holidays/US/Dates/USHolidayDates.asmx?WSDL,130.08,82
1348,CRM1163,6234,4,0,4,4,35.5,78,3.7,67,86,4,86,VSOiService,http://vso1.nascom.nasa.gov/API/sdacVSOi_strict.wsdl,709.5,82
1349,CRM1162,6233,2,0,3,3,4.2,100,5,73,99,87,100,SADownload,http://www.secureattachment.com/webservices/sadownload.asmx?wsdl,164.8,84
1350,CRM1161,6232,0,2,2,0,1,100,43.1,73,97,5,99,Service1,http://blackhole.cis.temple.edu/WSstafford/wstest1/Service1.asmx?wsdl,41,84
1351,CRM1160,6231,0,1,4,2,1,78,37.7,73,83,3,84,WarrantyClaimWebService,http://www.walkermowers.com/ws/opei/WarrantyClaimService2.wsdl,112,75
1352,CRM1159,6230,1,0,2,1,9.2,100,1.7,73,86,37,95,chipsService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/chips.wsdl,328.6,84
1353,CRM1158,6229,1,1,2,4,161.75,78,8.5,73,78,36,78,LoginService,http://www.processclaims.com/Service/LoginService.asmx?wsdl,251.5,84
1354,CRM1157,6228,1,0,3,1,41.56,100,9.7,53,85,34,95,CensusData,http://ws.strikeiron.com/CensusData?WSDL,189.78,76
1355,CRM1156,6227,0,4,3,1,1.78,89,6.1,67,64,39,64,OD_CB,http://www.multispeak.org/interface/30j/25_OD_CB.asmx?WSDL,42.64,72
1356,CRM1155,6226,1,1,0,1,48.07,67,2.5,80,64,88,64,AirportDataService,http://service.falconwebtech.com/aptDataService.asmx?wsdl,236.21,83
1357,CRM1154,6225,4,2,1,1,9,89,19.4,83,83,31,84,hellowsdl,http://serwis.sgh.waw.pl/test/nuserver.php?wsdl,261,91
1358,CRM1153,6224,3,4,2,1,5.5,89,4.8,78,62,8,63,sbml,http://www.basis.ncl.ac.uk/sbml.wsdl,237.12,89
1359,CRM1152,6223,3,1,2,1,2,89,15.3,83,83,10,84,VersionService,http://www.icare-service.com/axis/services/Version?wsdl,457,91
1360,CRM1151,6222,0,1,0,0,52.13,67,9.9,73,69,87,70,AircraftData,http://www.jangle.net/ws/AircraftData.asmx?wsdl,188.38,84
1361,CRM1150,6221,2,1,1,1,23.28,78,13.1,73,93,94,98,Context,http://pc-tambura.ipsi.fhg.de/AuthoringTools/WSTaxonomyLight/Context.asmx?wsdl,162.14,80
1362,CRM1149,6220,2,2,2,2,13,78,3.6,73,92,33,97,UDDIBusinessFinder,http://www.webservicex.net/UDDIBusinessFinder.asmx?WSDL,329.5,84
1363,CRM1148,6219,4,1,3,1,21.64,67,2,67,34,12,35,interopLab,http://soap.4s4c.com/ilab2/ilab.wsdl,161.5,82
1364,CRM1147,6218,4,2,3,3,11,78,7.5,73,85,10,95,GoogleSearchService,http://www.oreillynet.com/security/2004/10/07/examples/GoogleSearch.wsdl,124.33,84
1365,CRM1146,6217,1,3,0,1,88.74,89,3.6,53,85,3,86,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_profiles.prophet?wsdl,274.78,66
1366,CRM1145,6216,3,4,2,4,9.71,89,8.8,60,54,60,54,Round4XSDTest,http://www.mssoapinterop.org/asmx/xsd/round4XSD.wsdl,116.28,74
1367,CRM1144,6215,3,3,0,2,12.4,100,12.3,73,90,39,97,stretcherService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/stretcher.wsdl,292.2,84
1368,CRM1143,6214,0,1,4,3,94,78,30.6,80,83,7,84,walker_service,http://www.walkermowers.com/ws/opei/claime.wsdl,181,83
1369,CRM1142,6213,1,1,0,4,2,100,23.3,80,86,95,95,promotionService,http://interpressfact.net/webservices/promotionservice.asmx?WSDL,156,87
1370,CRM1141,6212,2,4,3,3,10,78,6.1,58,56,10,56,WhiteMesaSoap12AddTestSvc,http://www.whitemesa.net/wsdl/soap12-add-test-int.wsdl,425,80
1371,CRM1140,6211,3,1,0,3,82.44,89,4.4,53,85,10,86,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/utils_database_creation.scopparse?wsdl,266.74,66
1372,CRM1139,6210,2,0,0,3,22.14,89,3.2,33,22,3,22,PassportService,http://passport.sme.gov.cn/passport/services/Passport?wsdl,685.86,59
1373,CRM1138,6209,3,3,3,3,107.66,100,9.7,80,63,12,63,ExchangeRateService,http://www-128.ibm.com/developerworks/library/ws-jsrart/Sample.wsdl,185.33,87
1374,CRM1137,6208,3,4,4,1,4,89,7.7,73,78,10,79,Inventory,http://www.yarncountry.com/invsvc/Inventory.asmx?wsdl,396.75,80
1375,CRM1136,6207,2,0,2,0,10.42,67,8,60,55,88,56,ws,http://www.selfsurveys.com/ws.asmx?wsdl,133.21,79
1376,CRM1135,6206,3,4,3,3,101.17,89,1.2,53,86,4,86,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_rna_folding.vrnafoldpf?wsdl,329.43,66
1377,CRM1134,6205,0,1,1,1,45.2,100,1.1,67,100,5,100,vectorstripService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.vectorstrip.derived?wsdl,295.6,82
1378,CRM1133,6204,3,3,2,3,3.5,78,8.6,73,86,10,86,geographyRequests,http://comcast.vehix.com/(A(lgihopy1xgEkAAAANjhhZTk5M2YtOTdiZi00NWFmLWJhNzMtZTFhNTcxMmRiOWVk0))/_webservices/geographyRequests.asmx?WSDL,192.5,84
1379,CRM1132,6203,2,4,3,4,65.09,78,6.3,60,14,8,14,XataDispatchWebService,http://www.xatanet.net/XataNetWebService/xatadispatchwebservice.asmx?WSDL,126.5,69
1380,CRM1131,6202,0,1,1,3,97,89,5.4,53,84,2,84,cotsService,http://www.sussexcountyde.gov/webservice/cots.cfc?wsdl,191,66
1381,CRM1130,6201,0,0,3,0,37.41,100,11.3,53,95,89,99,RealTimeStockQuotes,http://ws.strikeiron.com/RealTimeStockQuotes?WSDL,181.12,71
1382,CRM1129,6200,4,3,2,2,11.4,78,1.7,73,90,8,90,WSNCBIBlastService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSNCBIBlast.wsdl,3997,84
1383,CRM1128,6199,4,4,0,4,19.75,100,8.1,80,90,6,96,JIPNewsService,http://services.javaportal.it/kservices/JIPNews.jws?wsdl,243,83
1384,CRM1127,6198,3,1,0,4,12.67,78,6.7,73,90,2,97,GoogleSearchService,http://interconnected.org/googlematic/src/GoogleSearch.wsdl,146,84
1385,CRM1126,6197,2,4,4,4,40.44,89,11.1,53,87,2,95,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/utils_database_creation.cathparse?wsdl,220.96,66
1386,CRM1125,6196,1,1,1,2,1,78,12.4,73,94,5,98,TorqueUnit,http://www.webservicex.net/ConvertTorque.asmx?WSDL,470,84
1387,CRM1124,6195,4,1,2,4,95.96,89,2.2,53,85,4,85,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.listor?wsdl,282.09,66
1388,CRM1123,6194,2,0,0,4,81.83,78,7.6,73,61,3,62,PasteHereWebService,http://webservice.pastehere.com/PasteHereWebService.asmx?WSDL,208.22,80
1389,CRM1122,6193,0,4,2,3,324.79,67,6.2,80,63,41,63,CurrencyServerWebService,http://www.currencyserver.de/webservice/currencyserverwebservice.asmx?WSDL,539.29,87
1390,CRM1121,6192,4,3,2,4,4,89,24.8,78,83,11,84,SecureLogin,http://www.daytonequipment.com/dei-web/Global/SecureLogin.asmx?WSDL,64,89
1391,CRM1120,6191,2,1,0,0,47.6,100,3,73,89,8,96,embossdataService,http://www.ebi.ac.uk/soaplab/emboss4/services/utils_misc.embossdata.derived?wsdl,329.6,84
1392,CRM1119,6190,0,4,3,0,5,89,23.5,83,83,9,84,SerClsPeticionSOAPStratusMobipayservice,http://sas-d.sermepa.es/TPV_PC/wsdl/SerClsPeticionSOAPStratusMobipay.wsdl,154,91
1393,CRM1118,6189,1,2,1,1,3.41,89,9,73,60,86,60,BetafaceWebService,http://www.betaface.com/webservice/service.asmx?wsdl,118.14,80
1394,CRM1117,6188,4,3,0,2,3.75,89,8.4,73,78,9,79,Dilbert,http://www.gcomputer.net/webservices/dilbert.asmx?wsdl,410.75,84
1395,CRM1116,6187,2,1,1,0,117,89,8.6,78,72,10,72,LottoDrawings,http://lottoexchange.net/LottoDrawings.php?wsdl,240.5,89
1396,CRM1115,6186,2,0,4,2,8,89,28.2,83,83,64,84,TemperatureService,http://staff.um.edu.mt/cabe2/supervising/undergraduate/owlseditFYP/TemperatureService.wsdl,108,91
1397,CRM1114,6185,2,4,4,3,3,100,23.4,80,83,7,84,DatabindingPatterns,http://www.w3.org/2002/ws/databinding/edcopy/testsuite/documents/all/all.wsdl,108,87
1398,CRM1113,6184,1,3,2,2,70.5,78,2.4,50,56,10,57,RCAWS,http://preproduccio.portal.scs.es/rcaws/AppJava/RCAWS?WSDL,385.5,77
1399,CRM1112,6183,1,4,4,0,196,89,11.5,58,89,8,96,ValidateSQL99Service,http://sqlvalidator.mimer.com/v1/services/SQL99Validator?wsdl,474,69
1400,CRM1111,6182,3,0,4,3,29.54,89,9.6,67,90,89,96,ConnectiqueService,http://62.23.140.25/plg/services/ConnectiqueService.asmx?WSDL,161.54,58
1401,CRM1110,6181,3,2,4,1,19.67,89,5.2,73,88,9,88,searchService,http://astro.ncsa.uiuc.edu/catalogs/services/search.jws;jsessionid=E462F14368838CFFEF111F7FA60BE099?wsdl,108.67,75
1402,CRM1109,6180,2,3,1,0,7.95,100,7.8,67,86,11,86,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/CA/AWSECommerceService.wsdl,64.75,77
1403,CRM1108,6179,4,1,0,1,9.2,100,1.6,58,86,35,95,wobbleService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/wobble.wsdl,207.8,75
1404,CRM1107,6178,1,3,2,3,6.75,100,5.2,80,56,91,56,Calculator,http://www.inf.bme.hu/~dobe/gsoap/Calculator.wsdl,774.25,78
1405,CRM1106,6177,3,4,4,2,15,89,17.8,83,83,59,84,RandomDirectory,http://www.taet.com.au/Web+Service+Agent.nsf/RandomDirectoryWSDL,378,91
1406,CRM1105,6176,0,2,0,4,46.66,100,5.5,73,99,67,100,CongressionalDirectory,http://www.strikeiron.com/webservices/congress.asmx?wsdl,98.33,80
1407,CRM1104,6175,0,1,2,3,14.77,100,12.4,60,87,94,95,WSCore,http://palehorse.altaircom.net/WS/WSCore.asmx?wsdl,161.69,74
